Id;AgeId;EducationId;RaceId;GenderId;IncomeId;Children;EmploymentId;American;Indian;Chinese;Filipino;Japanese;Korean;Vietnamese;Asian;Hawaiian;Guamanian;Samoan;PacificIslander;OtherRace;PoliticsId;ReligionId;Marriage;Lover;GenderPart;SameGender;RacePart;ReligionPart;AgePart;PoliticsPart;EducationPart;AmountMarriageId;AmountMarriageId2;AgeFirstMeet;AgeRomRel;AgeMar;EarnedMore;Work;School;Church;Internet;Vacation;Bar;Gym;PrivParty;OtherPlace;Quality;Duration;Together;AGeId;SameSex;age_difference;samesexnum;earnedmorenum;raceidnum;racepartnum;religionidnum;educationpartnum;educatidnum
2273691;60+;high school;white;male;$50,000 to $59,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);61;no preference;hs graduate or ged;2;NA;30;30;32;i earned more;no;no;no;no;no;no;no;no;yes;poor;39;still together;69;different sex couple;2;1;3;1;1;2;3;1
2276244;18-29;less than high school;2+ races;female;$12,500 to $14,999;4 or more;disabled;yes;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;married;NA;male;opposite_sex;white;none;27;democrat;hs graduate or ged;2;NA;23;23;24;partner earned more;no;no;no;no;no;yes;no;no;no;excellent;1;broke up;24;different sex couple;2;1;1;4;1;6;3;0
2277506;45-59;some college;hispanic;female;$20,000 to $24,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;not married;have_sex;male;NA;white;none;60;democrat;hs graduate or ged;NA;once;35;36;NA;i earned more;no;no;no;no;no;no;no;no;yes;very poor;14;still together;50;different sex couple;;1;3;2;1;6;3;2
2278553;45-59;bachelor's degree or higher;white;female;$25,000 to $29,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;married;NA;male;opposite_sex;white;christian;58;independent;bachelor's degree;2;NA;41;42;55;partner earned more;no;yes;no;no;no;no;no;no;no;fair;13;still together;55;different sex couple;3;1;1;1;1;6;3;3
2281616;60+;bachelor's degree or higher;other;male;$125,000 to $149,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;yes;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;male;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);68;democrat;master's degree;NA;never married;28;28;NA;partner earned more;no;no;no;no;no;no;no;no;yes;good;33;still together;61;same-sex couple;1;0;1;5;1;2;3;3
2282431;30-44;bachelor's degree or higher;black;male;$100,000 to $124,999;1;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;black or african american;christian;33;democrat;professional or doctorate degree;1;NA;33;33;35;partner earned more;no;yes;no;no;no;no;no;no;no;good;10;still together;43;different sex couple;2;1;1;3;3;1;3;3
2285351;30-44;bachelor's degree or higher;white;male;$60,000 to $74,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;female;NA;white;baptist - any denomination;33;democrat;bachelor's degree;1;NA;25;25;29;i earned more;no;no;yes;no;no;no;no;no;no;good;10;still together;35;different sex couple;6;1;3;1;1;5;3;3
2286421;30-44;high school;white;male;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);41;republican;some college, no degree;1;NA;22;22;22;i earned more;no;no;no;no;no;no;no;yes;no;good;20;broke up;42;different sex couple;;1;3;1;1;1;2;1
2288511;45-59;some college;white;female;$12,500 to $14,999;2;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;male;NA;white;none;52;independent;some college, no degree;2;NA;28;28;35;same amount;yes;no;no;no;no;no;no;no;no;excellent;23;still together;51;different sex couple;;1;2;1;1;3;2;2
2289671;60+;high school;white;male;$50,000 to $59,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;christian;61;democrat;some college, no degree;1;NA;25;25;25;partner earned more;no;no;no;no;no;yes;no;no;no;good;42;still together;67;different sex couple;;1;1;1;1;1;2;1
2290306;30-44;some college;white;female;$20,000 to $24,999;2;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;other non-christian, please specify:;married;NA;male;opposite_sex;white;other non-christian, please specify;32;another party, please specify;associate degree;1;NA;22;22;22;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;8;still together;30;different sex couple;;1;1;1;1;6;3;2
2292275;18-29;bachelor's degree or higher;white;male;$25,000 to $29,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;none;not married;have_sex;female;NA;white;christian;31;independent;bachelor's degree;NA;never married;23;23;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;4;still together;27;different sex couple;4;1;1;1;1;3;3;3
2294411;30-44;bachelor's degree or higher;white;female;$175,000 or more;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;male;NA;white;none;50;democrat;professional or doctorate degree;2;NA;28;28;35;same amount;yes;no;no;no;no;no;no;no;no;good;13;still together;41;different sex couple;1;1;2;1;1;3;3;3
2296531;45-59;high school;white;male;$125,000 to $149,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;mormon;married;NA;female;NA;white;mormon;53;no preference;hs graduate or ged;1;NA;14;15;18;i earned more;no;yes;yes;no;no;no;no;no;no;excellent;38;still together;53;different sex couple;5;1;3;1;1;8;3;1
2297221;18-29;high school;hispanic;male;$25,000 to $29,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;yes;democrat;christian;married;NA;female;NA;other (please specify);christian;22;democrat;some college, no degree;1;NA;16;19;19;i earned more;no;yes;no;no;no;no;no;no;no;excellent;4;still together;22;different sex couple;14;1;3;2;5;1;2;1
2298381;30-44;bachelor's degree or higher;white;male;$35,000 to $39,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;christian;33;independent;some college, no degree;1;NA;28;29;30;partner earned more;no;no;no;no;no;yes;no;no;no;poor;9;still together;38;different sex couple;3;1;1;1;1;1;2;3
2299651;60+;some college;white;female;$85,000 to $99,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);64;republican;some college, no degree;2;NA;28;28;29;i earned more;yes;no;no;no;no;no;no;no;no;good;37;still together;65;different sex couple;0;1;3;1;1;2;2;2
2300541;45-59;high school;white;male;$60,000 to $74,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;NA;white;christian;52;no preference;some college, no degree;1;NA;26;27;27;i earned more;no;no;no;no;no;no;no;yes;no;excellent;27;still together;54;different sex couple;4;1;3;1;1;1;2;1
2302541;45-59;high school;hispanic;female;$25,000 to $29,999;3;not working;no;no;no;no;no;no;no;no;no;no;no;no;yes;democrat;christian;married;NA;male;NA;white;christian;59;democrat;associate degree;1;NA;24;25;26;partner earned more;no;no;no;no;no;no;no;no;yes;good;29;still together;54;different sex couple;5;1;1;2;1;1;3;1
2304511;45-59;some college;white;female;$85,000 to $99,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);51;democrat;hs graduate or ged;1;NA;31;31;31;i earned more;no;no;no;no;no;no;no;yes;no;good;20;still together;51;different sex couple;;1;3;1;1;2;3;2
2307264;18-29;some college;white;female;$15,000 to $19,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;jewish;not married;have_sex;male;NA;white;none;22;independent;11th grade;NA;twice;21;21;NA;refused;no;yes;no;no;no;no;no;no;no;excellent;5;broke up;26;different sex couple;6;1;0;1;1;4;1;2
2309591;45-59;bachelor's degree or higher;white;female;$100,000 to $124,999;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;baptist - any denomination;62;republican;bachelor's degree;1;NA;18;19;20;i earned more;no;no;yes;no;no;no;no;no;no;excellent;40;still together;59;different sex couple;;1;3;1;1;2;3;3
2310431;30-44;high school;white;male;$75,000 to $84,999;4 or more;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;opposite_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);43;republican;some college, no degree;1;NA;17;17;18;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;26;still together;43;different sex couple;4;1;1;1;1;1;2;1
2311205;18-29;some college;black;female;$85,000 to $99,999;3;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;male;NA;black or african american;protestant (e.g. methodist, lutheran, presbyterian, episcopal);23;democrat;some college, no degree;NA;never married;18;18;NA;partner earned more;no;yes;no;no;no;no;no;no;no;good;2;broke up;20;different sex couple;4;1;1;3;3;1;2;2
2312496;45-59;bachelor's degree or higher;white;female;$75,000 to $84,999;2;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;female;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);69;republican;bachelor's degree;NA;never married;17;41;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;8;still together;49;same-sex couple;3;0;1;1;1;2;3;3
2314732;60+;less than high school;white;female;$20,000 to $24,999;1;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;male;NA;white;none;75;democrat;hs graduate or ged;2;NA;18;65;72;partner earned more;no;no;yes;no;no;no;no;no;no;excellent;8;still together;73;different sex couple;;1;1;1;1;3;3;0
2317486;45-59;high school;white;female;$12,500 to $14,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);55;no preference;some college, no degree;1;NA;25;25;28;i earned more;no;no;no;no;no;no;no;yes;no;good;23;still together;48;different sex couple;7;1;3;1;1;1;2;1
2321421;30-44;some college;white;male;$125,000 to $149,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;female;NA;white;christian;42;republican;some college, no degree;1;NA;16;18;23;i earned more;no;no;no;no;no;no;no;no;yes;excellent;24;still together;42;different sex couple;3;1;3;1;1;1;2;2
2322215;18-29;some college;white;male;$50,000 to $59,999;3;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;not married;have_sex;female;NA;white;jewish;21;democrat;some college, no degree;NA;never married;19;19;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;2;still together;21;different sex couple;4;1;1;1;1;3;2;2
2323671;60+;bachelor's degree or higher;white;male;$175,000 or more;2;retired;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);61;republican;bachelor's degree;1;NA;26;27;27;i earned more;yes;no;no;no;yes;no;no;no;no;excellent;40;still together;67;different sex couple;0;1;3;1;1;2;3;3
2328561;45-59;less than high school;white;female;$10,000 to $12,499;2;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);53;democrat;hs graduate or ged;1;NA;22;22;23;i earned more;no;no;no;no;no;no;no;no;yes;excellent;34;still together;56;different sex couple;7;1;3;1;1;2;3;0
2330376;30-44;some college;black;female;$60,000 to $74,999;1;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;not married;have_sex;female;same_sex;black or african american;baptist - any denomination;42;democrat;some college, no degree;NA;never married;33;33;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;4;broke up;37;same-sex couple;10;0;1;3;3;5;2;2
2333551;45-59;high school;hispanic;male;$125,000 to $149,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);married;NA;female;NA;white;christian;52;democrat;some college, no degree;2;NA;37;37;39;i earned more;no;no;no;no;no;yes;no;no;no;excellent;18;still together;55;different sex couple;1;1;3;2;1;2;2;1
2334456;45-59;less than high school;black;female;$15,000 to $19,999;4 or more;disabled;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;male;NA;black or african american;baptist - any denomination;54;democrat;hs graduate or ged;1;NA;31;31;37;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;14;still together;45;different sex couple;;1;1;3;3;5;3;0
2335586;45-59;bachelor's degree or higher;white;female;$85,000 to $99,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;protestant (e.g., methodist, lutheran, presbyterian, episcopal);not married;have_sex;female;same_sex;white;christian;52;democrat;bachelor's degree;NA;never married;42;42;NA;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;16;still together;58;same-sex couple;;0;1;1;1;2;3;3
2337554;45-59;some college;black;male;$50,000 to $59,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;baptist;married;NA;female;NA;black or african american;baptist - any denomination;55;democrat;hs graduate or ged;1;NA;18;18;24;same amount;no;no;no;no;no;no;no;yes;no;poor;37;broke up;55;different sex couple;6;1;2;3;3;5;3;2
2338195;18-29;some college;white;male;$100,000 to $124,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;not married;have_sex;female;NA;white;christian;19;democrat;some college, no degree;NA;never married;17;17;NA;same amount;no;yes;no;no;no;no;no;no;no;excellent;2;still together;19;different sex couple;6;1;2;1;1;1;2;2
2339381;30-44;bachelor's degree or higher;white;male;$75,000 to $84,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;baptist;married;NA;female;NA;white;christian;40;republican;some college, no degree;2;NA;29;29;31;i earned more;no;no;no;no;no;no;no;yes;no;excellent;9;still together;38;different sex couple;4;1;3;1;1;5;2;3
2342326;30-44;bachelor's degree or higher;white;female;$10,000 to $12,499;1;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;female;same_sex;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);34;democrat;associate degree;1;NA;20;20;22;i earned more;no;no;no;no;no;no;no;no;yes;excellent;12;still together;32;same-sex couple;1;0;3;1;1;1;3;3
2343271;18-29;bachelor's degree or higher;white;female;$75,000 to $84,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;male;NA;white;none;29;democrat;bachelor's degree;1;NA;20;20;21;partner earned more;no;no;no;no;no;no;no;no;yes;excellent;7;still together;27;different sex couple;4;1;1;1;1;3;3;3
2344281;18-29;bachelor's degree or higher;white;female;$100,000 to $124,999;2;working - self-employed;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;christian;married;NA;male;opposite_sex;white;christian;29;democrat;professional or doctorate degree;1;NA;23;23;27;i earned more;no;no;no;yes;no;no;no;no;no;excellent;5;still together;28;different sex couple;0;1;3;1;1;1;3;3
2347261;18-29;bachelor's degree or higher;white;female;$75,000 to $84,999;2;working - as a paid employee;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;married;NA;male;NA;white;protestant (e.g. methodist, lutheran, presbyterian, episcopal);27;democrat;hs graduate or ged;1;NA;15;15;22;i earned more;no;yes;no;no;no;no;no;no;no;excellent;11;still together;26;different sex couple;1;1;3;1;1;1;3;3
2349521;45-59;some college;white;female;$5,000 to $7,499;2;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;democrat;none;married;NA;male;NA;white;none;48;no preference;hs graduate or ged;1;NA;19;19;24;partner earned more;no;no;no;no;no;yes;no;no;no;excellent;33;still together;52;different sex couple;5;1;1;1;1;3;3;2
2350195;18-29;some college;white;female;$75,000 to $84,999;4 or more;not working;no;no;no;no;no;no;no;no;no;no;no;no;no;republican;christian;not married;have_sex;female;opposite_sex;white;christian;22;no preference;some college, no degree;NA;never married;19;19;NA;partner earned more;no;yes;no;no;no;no;no;no;no;excellent;0;still together;19;different sex couple;2;1;1;1;1;1;2;2
